Time, Projected Occupancy,  num_parked_ios, num_parked_android, num_parked
11/10 01:26 PM,67 %,16,0,16
11/10 01:43 PM,58 %,14,0,14
11/10 02:08 PM,54 %,13,0,13
11/10 02:10 PM,50 %,12,0,12
11/10 02:26 PM,46 %,11,0,11
11/10 02:47 PM,50 %,12,0,12
11/10 02:51 PM,50 %,12,0,12
11/10 02:52 PM,54 %,13,0,13
11/10 02:59 PM,46 %,11,0,11
11/10 03:00 PM,50 %,12,0,12
11/10 03:04 PM,54 %,13,0,13
11/10 03:06 PM,58 %,14,0,14
11/10 03:11 PM,54 %,13,0,13
11/10 03:16 PM,58 %,14,0,14
11/10 03:25 PM,54 %,13,0,13
11/10 03:26 PM,50 %,12,0,12
11/10 03:58 PM,54 %,13,0,13
11/10 03:58 PM,58 %,14,0,14
11/10 04:04 PM,54 %,13,0,13
11/10 04:17 PM,54 %,13,0,13
11/10 04:57 PM,50 %,12,0,12
11/10 05:39 PM,46 %,11,0,11
11/10 05:40 PM,50 %,12,0,12
11/10 05:49 PM,54 %,13,0,13
11/10 06:00 PM,58 %,14,0,14
11/10 06:00 PM,50 %,12,0,12
11/10 06:14 PM,46 %,11,0,11
11/10 06:15 PM,42 %,10,0,10
11/10 06:18 PM,46 %,11,0,11
11/10 06:25 PM,42 %,10,0,10
11/10 06:49 PM,38 %,9,0,9
11/10 06:51 PM,33 %,8,0,8
11/10 07:06 PM,29 %,7,0,7
11/10 07:12 PM,25 %,6,0,6
11/10 07:26 PM,21 %,5,0,5
11/10 09:15 PM,17 %,4,0,4
11/11 07:06 AM,21 %,5,0,5
11/11 07:11 AM,25 %,6,0,6
11/11 07:21 AM,25 %,6,0,6
11/11 07:21 AM,30 %,7,0,7
11/11 07:58 AM,35 %,8,0,8
11/11 08:03 AM,39 %,9,0,9
11/11 08:04 AM,43 %,10,0,10
11/11 08:07 AM,43 %,10,0,10
11/11 08:15 AM,48 %,11,0,11
11/11 08:18 AM,52 %,12,0,12
11/11 08:23 AM,57 %,13,0,13
11/11 08:40 AM,61 %,14,0,14
11/11 08:43 AM,65 %,15,0,15
11/11 09:14 AM,70 %,16,0,16
11/11 09:18 AM,74 %,17,0,17
11/11 09:35 AM,70 %,16,0,16
11/11 09:40 AM,70 %,16,0,16
11/11 10:05 AM,74 %,17,0,17
11/11 10:26 AM,78 %,18,0,18
11/11 10:34 AM,74 %,17,0,17
11/11 10:35 AM,70 %,16,0,16
11/11 10:55 AM,74 %,17,0,17
11/11 11:33 AM,70 %,16,0,16
11/11 11:37 AM,74 %,17,0,17
11/11 11:53 AM,78 %,18,0,18
11/11 11:57 AM,74 %,17,0,17
11/11 12:09 PM,78 %,18,0,18
11/11 12:38 PM,74 %,17,0,17
11/11 01:01 PM,70 %,16,0,16
11/11 01:13 PM,61 %,14,0,14
11/11 01:15 PM,57 %,13,0,13
11/11 01:31 PM,52 %,12,0,12
11/11 01:37 PM,48 %,11,0,11
11/11 01:50 PM,43 %,10,0,10
11/11 02:12 PM,39 %,9,0,9
11/11 02:13 PM,43 %,10,0,10
11/11 02:24 PM,39 %,9,0,9
11/11 02:26 PM,43 %,10,0,10
11/11 03:08 PM,35 %,8,0,8
11/11 03:53 PM,30 %,7,0,7
11/11 04:04 PM,35 %,8,0,8
11/11 04:05 PM,30 %,7,0,7
11/11 04:34 PM,35 %,8,0,8
11/11 04:35 PM,30 %,7,0,7
11/11 04:57 PM,30 %,7,0,7
11/11 05:08 PM,26 %,6,0,6
11/11 05:50 PM,22 %,5,0,5
11/11 06:07 PM,17 %,4,0,4
11/11 06:11 PM,13 %,3,0,3
11/11 06:31 PM,9 %,2,0,2
11/12 09:46 AM,4 %,1,0,1
11/12 02:19 PM,0 %,0,0,0
11/13 02:35 PM,5 %,1,0,1
11/13 02:53 PM,0 %,0,0,0
11/13 03:46 PM,5 %,1,0,1
11/13 04:28 PM,9 %,2,0,2
11/13 04:54 PM,5 %,1,0,1
11/13 08:55 PM,0 %,0,0,0
11/14 06:50 AM,5 %,1,0,1
11/14 07:21 AM,9 %,2,0,2
11/14 07:23 AM,14 %,3,0,3
11/14 07:38 AM,18 %,4,0,4
11/14 07:54 AM,23 %,5,0,5
11/14 07:58 AM,27 %,6,0,6
11/14 08:01 AM,32 %,7,0,7
11/14 08:24 AM,36 %,8,0,8
11/14 08:31 AM,41 %,9,0,9
11/14 08:31 AM,41 %,9,0,9
11/14 08:32 AM,45 %,10,0,10
11/14 08:46 AM,50 %,11,0,11
11/14 08:47 AM,50 %,11,0,11
11/14 08:50 AM,55 %,12,0,12
11/14 08:56 AM,59 %,13,0,13
11/14 09:09 AM,64 %,14,0,14
11/14 09:16 AM,68 %,15,0,15
11/14 09:19 AM,73 %,16,0,16
11/14 09:38 AM,77 %,17,0,17
11/14 10:13 AM,86 %,19,0,19
11/14 10:23 AM,82 %,18,0,18
11/14 10:24 AM,77 %,17,0,17
11/14 11:16 AM,82 %,18,0,18
11/14 11:22 AM,77 %,17,0,17
11/14 11:35 AM,73 %,16,0,16
11/14 11:36 AM,68 %,15,0,15
11/14 01:18 PM,73 %,16,0,16
11/14 01:30 PM,68 %,15,0,15
11/14 01:47 PM,77 %,17,0,17
11/14 01:57 PM,82 %,18,0,18
11/14 02:07 PM,86 %,19,0,19
11/14 02:13 PM,82 %,18,0,18
11/14 02:15 PM,91 %,20,0,20
11/14 02:33 PM,86 %,19,0,19
11/14 02:37 PM,82 %,18,0,18
11/14 02:41 PM,77 %,17,0,17
11/14 02:47 PM,73 %,16,0,16
11/14 02:48 PM,68 %,15,0,15
11/14 03:19 PM,64 %,14,0,14
11/14 03:28 PM,59 %,13,0,13
11/14 03:50 PM,59 %,13,0,13
11/14 04:13 PM,55 %,12,0,12
11/14 04:22 PM,59 %,13,0,13
11/14 04:47 PM,55 %,12,0,12
11/14 04:51 PM,45 %,10,0,10
11/14 04:53 PM,50 %,11,0,11
11/14 04:56 PM,45 %,10,0,10
11/14 05:08 PM,41 %,9,0,9
11/14 05:08 PM,36 %,8,0,8
11/14 05:21 PM,32 %,7,0,7
11/14 05:29 PM,27 %,6,0,6
11/14 05:39 PM,23 %,5,0,5
11/14 05:59 PM,27 %,6,0,6
11/14 06:01 PM,23 %,5,0,5
11/14 06:09 PM,27 %,6,0,6
11/14 06:09 PM,27 %,6,0,6
11/14 06:49 PM,23 %,5,0,5
11/14 07:22 PM,27 %,6,0,6
11/14 07:42 PM,23 %,5,0,5
11/14 09:26 PM,18 %,4,0,4
11/14 10:17 PM,9 %,2,0,2
11/15 07:15 AM,9 %,2,0,2
11/15 07:17 AM,14 %,3,0,3
11/15 07:18 AM,18 %,4,0,4
11/15 07:24 AM,23 %,5,0,5
11/15 07:58 AM,27 %,6,0,6
11/15 08:03 AM,27 %,6,0,6
11/15 08:11 AM,36 %,8,0,8
11/15 08:19 AM,41 %,9,0,9
11/15 08:36 AM,45 %,10,0,10
11/15 08:38 AM,50 %,11,0,11
11/15 08:51 AM,55 %,12,0,12
11/15 08:57 AM,59 %,13,0,13
11/15 08:59 AM,55 %,12,0,12
11/15 09:10 AM,50 %,11,0,11
11/15 09:32 AM,55 %,12,0,12
11/15 09:45 AM,50 %,11,0,11
11/15 10:20 AM,48 %,10,0,10
11/15 11:40 AM,52 %,11,0,11
11/15 11:53 AM,48 %,10,0,10
11/15 11:57 AM,43 %,9,0,9
11/15 12:57 PM,48 %,10,0,10
11/15 12:57 PM,52 %,11,0,11
11/15 01:07 PM,52 %,11,0,11
11/15 01:24 PM,48 %,10,0,10
11/15 01:26 PM,43 %,9,0,9
11/15 02:07 PM,38 %,8,0,8
11/15 02:38 PM,33 %,7,0,7
11/15 02:45 PM,38 %,8,0,8
11/15 02:49 PM,33 %,7,0,7
11/15 02:49 PM,43 %,9,0,9
11/15 02:51 PM,38 %,8,0,8
11/15 02:51 PM,38 %,8,0,8
11/15 03:09 PM,43 %,9,0,9
11/15 03:47 PM,48 %,10,0,10
11/15 03:49 PM,43 %,9,0,9
11/15 04:06 PM,43 %,9,0,9
11/15 04:09 PM,38 %,8,0,8
11/15 04:12 PM,33 %,7,0,7
11/15 04:26 PM,29 %,6,0,6
11/15 04:38 PM,24 %,5,0,5
11/15 04:39 PM,19 %,4,0,4
11/15 04:46 PM,24 %,5,0,5
11/15 05:33 PM,19 %,4,0,4
11/15 07:18 PM,14 %,3,0,3
11/15 08:07 PM,10 %,2,0,2
11/15 08:51 PM,5 %,1,0,1
11/16 07:08 AM,10 %,2,0,2
11/16 07:26 AM,14 %,3,0,3
11/16 07:29 AM,19 %,4,0,4
11/16 07:45 AM,24 %,5,0,5
11/16 08:16 AM,29 %,6,0,6
11/16 08:17 AM,33 %,7,0,7
11/16 08:18 AM,38 %,8,0,8
11/16 08:21 AM,43 %,9,0,9
11/16 08:31 AM,48 %,10,0,10
11/16 08:33 AM,52 %,11,0,11
11/16 08:34 AM,57 %,12,0,12
11/16 08:37 AM,62 %,13,0,13
11/16 08:38 AM,67 %,14,0,14
11/16 08:40 AM,71 %,15,0,15
11/16 08:46 AM,71 %,15,0,15
11/16 08:59 AM,81 %,17,0,17
11/16 09:16 AM,76 %,16,0,16
11/16 09:22 AM,71 %,15,0,15
11/16 10:06 AM,76 %,16,0,16
11/16 10:07 AM,81 %,17,0,17
11/16 10:15 AM,86 %,18,0,18
11/16 10:22 AM,81 %,17,0,17
11/16 11:32 AM,76 %,16,0,16
11/16 11:40 AM,71 %,15,0,15
11/16 11:43 AM,67 %,14,0,14
11/16 11:56 AM,62 %,13,0,13
11/16 12:08 PM,57 %,12,0,12
11/16 12:53 PM,52 %,11,0,11
11/16 01:12 PM,62 %,13,0,13
11/16 01:18 PM,57 %,12,0,12
11/16 01:23 PM,62 %,13,0,13
11/16 02:28 PM,52 %,11,0,11
11/16 02:55 PM,48 %,10,0,10
11/16 03:05 PM,43 %,9,0,9
11/16 03:19 PM,38 %,8,0,8
11/16 03:32 PM,33 %,7,0,7
11/16 03:36 PM,29 %,6,0,6
11/16 03:46 PM,33 %,7,0,7
11/16 03:48 PM,29 %,6,0,6
11/16 04:39 PM,24 %,5,0,5
11/16 05:17 PM,24 %,5,0,5
11/16 05:48 PM,29 %,6,0,6
11/16 07:22 PM,24 %,5,0,5
11/16 07:38 PM,19 %,4,0,4
11/16 08:39 PM,14 %,3,0,3
11/16 08:46 PM,10 %,2,0,2
11/17 06:27 AM,14 %,3,0,3
11/17 07:16 AM,14 %,3,0,3
11/17 07:19 AM,19 %,4,0,4
11/17 07:30 AM,24 %,5,0,5
11/17 07:47 AM,24 %,5,0,5
11/17 07:55 AM,29 %,6,0,6
11/17 08:11 AM,33 %,7,0,7
11/17 08:12 AM,38 %,8,0,8
11/17 08:17 AM,38 %,8,0,8
11/17 08:18 AM,43 %,9,0,9
11/17 08:20 AM,50 %,10,0,10
11/17 08:29 AM,55 %,11,0,11
11/17 08:35 AM,55 %,11,0,11
11/17 08:42 AM,60 %,12,0,12
11/17 09:05 AM,55 %,11,0,11
11/17 09:28 AM,60 %,12,0,12
11/17 09:31 AM,60 %,12,0,12
11/17 10:27 AM,55 %,11,0,11
11/17 10:29 AM,50 %,10,0,10
11/17 10:44 AM,55 %,11,0,11
11/17 11:17 AM,60 %,12,0,12
11/17 11:28 AM,65 %,13,0,13
11/17 11:33 AM,70 %,14,0,14
11/17 11:44 AM,65 %,13,0,13
11/17 11:47 AM,70 %,14,0,14
11/17 11:48 AM,75 %,15,0,15
11/17 11:55 AM,80 %,16,0,16
11/17 12:24 PM,85 %,17,0,17
11/17 12:26 PM,75 %,15,0,15
11/17 12:43 PM,80 %,16,0,16
11/17 12:57 PM,70 %,14,0,14
11/17 01:00 PM,70 %,14,0,14
11/17 01:02 PM,65 %,13,0,13
11/17 01:03 PM,70 %,14,0,14
11/17 01:04 PM,65 %,13,0,13
11/17 01:55 PM,67 %,14,0,14
11/17 02:02 PM,62 %,13,0,13
11/17 02:06 PM,67 %,14,0,14
11/17 02:10 PM,62 %,13,0,13
11/17 02:15 PM,67 %,14,0,14
11/17 02:21 PM,62 %,13,0,13
11/17 02:30 PM,57 %,12,0,12
11/17 02:49 PM,52 %,11,0,11
11/17 02:50 PM,62 %,13,0,13
11/17 02:56 PM,67 %,14,0,14
11/17 03:00 PM,62 %,13,0,13
11/17 03:00 PM,71 %,15,0,15
11/17 03:08 PM,76 %,16,0,16
11/17 03:31 PM,67 %,14,0,14
11/17 04:00 PM,62 %,13,0,13
11/17 04:01 PM,62 %,13,0,13
11/17 04:05 PM,67 %,14,0,14
11/17 04:08 PM,71 %,15,0,15
11/17 04:44 PM,67 %,14,0,14
11/17 04:49 PM,62 %,13,0,13
11/17 05:13 PM,57 %,12,0,12
11/17 05:35 PM,52 %,11,0,11
11/17 05:47 PM,57 %,12,0,12
11/17 07:10 PM,52 %,11,0,11
11/17 07:24 PM,48 %,10,0,10
11/17 07:27 PM,43 %,9,0,9
11/17 11:45 PM,33 %,7,0,7
11/18 08:06 AM,29 %,6,0,6
11/18 08:09 AM,33 %,7,0,7
11/18 08:10 AM,38 %,8,0,8
11/18 08:29 AM,43 %,9,0,9
11/18 08:36 AM,48 %,10,0,10
11/18 08:38 AM,52 %,11,0,11
11/18 08:46 AM,55 %,11,0,11
11/18 08:54 AM,60 %,12,0,12
11/18 08:57 AM,65 %,13,0,13
11/18 09:14 AM,60 %,12,0,12
11/18 09:17 AM,65 %,13,0,13
11/18 09:19 AM,65 %,13,0,13
11/18 09:34 AM,65 %,13,0,13
11/18 10:05 AM,70 %,14,0,14
11/18 10:08 AM,75 %,15,0,15
11/18 11:06 AM,70 %,14,0,14
11/18 11:09 AM,75 %,15,0,15
11/18 11:28 AM,70 %,14,0,14
11/18 11:43 AM,60 %,12,0,12
11/18 12:28 PM,55 %,11,0,11
11/18 12:48 PM,50 %,10,0,10
11/18 12:49 PM,55 %,11,0,11
11/18 01:09 PM,45 %,9,0,9
11/18 01:28 PM,40 %,8,0,8
11/18 01:34 PM,35 %,7,0,7
11/18 01:36 PM,40 %,8,0,8
11/18 01:42 PM,45 %,9,0,9
11/18 02:00 PM,40 %,8,0,8
11/18 03:28 PM,30 %,6,0,6
11/18 03:47 PM,25 %,5,0,5
11/18 04:51 PM,20 %,4,0,4
11/18 04:57 PM,20 %,4,0,4
11/18 05:25 PM,10 %,2,0,2
11/18 08:58 PM,0 %,0,0,0
11/20 01:50 PM,5 %,1,0,1
11/20 02:30 PM,0 %,0,0,0
11/20 03:53 PM,10 %,2,0,2
11/20 04:26 PM,5 %,1,0,1
11/20 06:28 PM,5 %,1,0,1
11/21 06:59 AM,10 %,2,0,2
11/21 07:06 AM,10 %,2,0,2
11/21 07:20 AM,15 %,3,0,3
11/21 07:21 AM,20 %,4,0,4
11/21 07:44 AM,25 %,5,0,5
11/21 07:53 AM,20 %,4,0,4
11/21 07:55 AM,25 %,5,0,5
11/21 08:04 AM,29 %,6,0,6
11/21 08:11 AM,33 %,7,0,7
11/21 08:13 AM,38 %,8,0,8
11/21 08:26 AM,43 %,9,0,9
11/21 08:27 AM,48 %,10,0,10
11/21 08:28 AM,52 %,11,0,11
11/21 08:40 AM,57 %,12,0,12
11/21 08:55 AM,62 %,13,0,13
11/21 08:56 AM,67 %,14,0,14
11/21 09:12 AM,71 %,15,0,15
11/21 09:16 AM,76 %,16,0,16
11/21 09:25 AM,71 %,15,0,15
11/21 09:25 AM,76 %,16,0,16
11/21 09:33 AM,81 %,17,0,17
11/21 09:49 AM,86 %,18,0,18
11/21 10:09 AM,81 %,17,0,17
11/21 10:36 AM,86 %,18,0,18
11/21 11:26 AM,81 %,17,0,17
11/21 11:31 AM,86 %,18,0,18
11/21 11:36 AM,81 %,17,0,17
11/21 11:39 AM,76 %,16,0,16
11/21 01:09 PM,71 %,15,0,15
11/21 01:22 PM,67 %,14,0,14
11/21 01:49 PM,57 %,12,0,12
11/21 01:58 PM,52 %,11,0,11
11/21 04:13 PM,52 %,11,0,11
11/21 04:38 PM,43 %,9,0,9
11/21 05:05 PM,38 %,8,0,8
11/21 05:54 PM,33 %,7,0,7
11/21 06:07 PM,29 %,6,0,6
11/21 06:36 PM,24 %,5,0,5
11/21 07:28 PM,29 %,6,0,6
11/21 09:21 PM,24 %,5,0,5
11/22 07:15 AM,24 %,5,0,5
11/22 07:16 AM,29 %,6,0,6
11/22 07:35 AM,29 %,6,0,6
11/22 07:38 AM,29 %,6,0,6
11/22 08:03 AM,24 %,5,0,5
11/22 08:06 AM,24 %,5,0,5
11/22 08:12 AM,29 %,6,0,6
11/22 08:13 AM,33 %,7,0,7
11/22 08:19 AM,38 %,8,0,8
11/22 08:20 AM,43 %,9,0,9
11/22 08:39 AM,43 %,9,0,9
11/22 08:40 AM,48 %,10,0,10
11/22 08:51 AM,43 %,9,0,9
11/22 09:10 AM,48 %,10,0,10
11/22 09:16 AM,43 %,9,0,9
11/22 09:19 AM,48 %,10,0,10
11/22 09:32 AM,52 %,11,0,11
11/22 10:16 AM,57 %,12,0,12
11/22 10:17 AM,62 %,13,0,13
11/22 10:48 AM,57 %,12,0,12
11/22 11:12 AM,62 %,13,0,13
11/22 11:20 AM,57 %,12,0,12
11/22 11:45 AM,52 %,11,0,11
11/22 11:51 AM,48 %,10,0,10
11/22 11:56 AM,43 %,9,0,9
11/22 01:14 PM,38 %,8,0,8
11/22 01:26 PM,38 %,8,0,8
11/22 01:27 PM,48 %,10,0,10
11/22 01:35 PM,43 %,9,0,9
11/22 01:43 PM,38 %,8,0,8
11/22 02:30 PM,43 %,9,0,9
11/22 02:38 PM,38 %,8,0,8
11/22 02:41 PM,33 %,7,0,7
11/22 02:47 PM,38 %,8,0,8
11/22 02:54 PM,43 %,9,0,9
11/22 03:09 PM,48 %,10,0,10
11/22 03:50 PM,43 %,9,0,9
11/22 03:58 PM,38 %,8,0,8
11/22 04:01 PM,33 %,7,0,7
11/22 04:04 PM,38 %,8,0,8
11/22 04:10 PM,33 %,7,0,7
11/22 04:31 PM,29 %,6,0,6
11/22 04:36 PM,33 %,7,0,7
11/22 04:48 PM,29 %,6,0,6
11/22 04:50 PM,24 %,5,0,5
11/22 04:55 PM,29 %,6,0,6
11/22 05:04 PM,33 %,7,0,7
11/22 06:00 PM,29 %,6,0,6
11/22 06:12 PM,24 %,5,0,5
11/22 06:13 PM,19 %,4,0,4
11/22 06:18 PM,24 %,5,0,5
11/22 06:20 PM,19 %,4,0,4
11/22 08:15 PM,14 %,3,0,3
11/22 09:44 PM,10 %,2,0,2
11/23 07:04 AM,5 %,1,0,1
11/23 07:07 AM,10 %,2,0,2
11/23 07:18 AM,14 %,3,0,3
11/23 07:34 AM,14 %,3,0,3
11/23 07:37 AM,5 %,1,0,1
11/23 08:30 AM,10 %,2,0,2
11/23 08:36 AM,10 %,2,0,2
11/23 09:39 AM,14 %,3,0,3
11/23 10:04 AM,10 %,2,0,2
11/23 10:21 AM,14 %,3,0,3
11/23 10:48 AM,19 %,4,0,4
11/23 11:24 AM,14 %,3,0,3
11/23 11:30 AM,14 %,3,0,3
11/23 11:34 AM,10 %,2,0,2
11/23 12:10 PM,15 %,3,0,3
11/23 12:30 PM,10 %,2,0,2
11/23 12:32 PM,10 %,2,0,2
11/23 12:57 PM,5 %,1,0,1
11/23 01:04 PM,0 %,0,0,0
11/28 07:02 AM,5 %,1,0,1
11/28 07:16 AM,10 %,2,0,2
11/28 07:20 AM,15 %,3,0,3
11/28 07:21 AM,20 %,4,0,4
11/28 07:28 AM,25 %,5,0,5
11/28 08:15 AM,30 %,6,0,6
11/28 08:17 AM,35 %,7,0,7
11/28 08:18 AM,40 %,8,0,8
11/28 08:19 AM,45 %,9,0,9
11/28 08:21 AM,50 %,10,0,10
11/28 08:26 AM,55 %,11,0,11
11/28 08:35 AM,60 %,12,0,12
11/28 08:40 AM,65 %,13,0,13
11/28 08:41 AM,70 %,14,0,14
11/28 09:16 AM,75 %,15,0,15
11/28 09:25 AM,80 %,16,0,16
11/28 09:28 AM,75 %,15,0,15
11/28 09:39 AM,80 %,16,0,16
11/28 10:27 AM,79 %,15,0,15
11/28 10:29 AM,84 %,16,0,16
11/28 10:35 AM,79 %,15,0,15
11/28 11:33 AM,74 %,14,0,14
11/28 11:35 AM,68 %,13,0,13
11/28 11:53 AM,63 %,12,0,12
11/28 12:55 PM,74 %,14,0,14
11/28 12:57 PM,68 %,13,0,13
11/28 12:59 PM,63 %,12,0,12
11/28 02:08 PM,58 %,11,0,11
11/28 02:19 PM,63 %,12,0,12
11/28 02:26 PM,58 %,11,0,11
11/28 02:34 PM,53 %,10,0,10
11/28 02:50 PM,63 %,12,0,12
11/28 03:26 PM,68 %,13,0,13
11/28 03:35 PM,63 %,12,0,12
11/28 03:37 PM,68 %,13,0,13
11/28 03:53 PM,63 %,12,0,12
11/28 04:00 PM,58 %,11,0,11
11/28 04:24 PM,63 %,12,0,12
11/28 04:54 PM,53 %,10,0,10
11/28 05:13 PM,47 %,9,0,9
11/28 06:43 PM,42 %,8,0,8
11/28 07:15 PM,37 %,7,0,7
11/28 08:14 PM,32 %,6,0,6
11/29 07:11 AM,37 %,7,0,7
11/29 07:18 AM,42 %,8,0,8
11/29 07:20 AM,47 %,9,0,9
11/29 07:30 AM,53 %,10,0,10
11/29 07:40 AM,58 %,11,0,11
11/29 08:10 AM,60 %,12,0,12
11/29 08:10 AM,60 %,12,0,12
11/29 08:15 AM,65 %,13,0,13
11/29 08:23 AM,70 %,14,0,14
11/29 08:47 AM,65 %,13,0,13
11/29 09:26 AM,70 %,14,0,14
11/29 09:38 AM,70 %,14,0,14
11/29 10:05 AM,75 %,15,0,15
11/29 10:16 AM,70 %,14,0,14
11/29 10:19 AM,60 %,12,0,12
11/29 10:34 AM,55 %,11,0,11
11/29 10:38 AM,55 %,11,0,11
11/29 11:18 AM,60 %,12,0,12
11/29 11:44 AM,65 %,13,0,13
11/29 11:44 AM,65 %,13,0,13
11/29 11:49 AM,65 %,13,0,13
11/29 11:55 AM,70 %,14,0,14
11/29 12:00 PM,65 %,13,0,13
11/29 12:04 PM,60 %,12,0,12
11/29 12:05 PM,55 %,11,0,11
11/29 12:21 PM,60 %,12,0,12
11/29 12:36 PM,55 %,11,0,11
11/29 12:41 PM,55 %,11,0,11
11/29 01:04 PM,60 %,12,0,12
11/29 01:15 PM,65 %,13,0,13
11/29 01:22 PM,70 %,14,0,14
11/29 01:26 PM,65 %,13,0,13
11/29 01:28 PM,70 %,14,0,14
11/29 01:40 PM,65 %,13,0,13
11/29 01:46 PM,60 %,12,0,12
11/29 01:47 PM,60 %,12,0,12
11/29 02:00 PM,55 %,11,0,11
11/29 02:08 PM,65 %,13,0,13
11/29 02:10 PM,60 %,12,0,12
11/29 02:21 PM,55 %,11,0,11
11/29 02:25 PM,60 %,12,0,12
11/29 02:35 PM,55 %,11,0,11
11/29 02:40 PM,50 %,10,0,10
11/29 02:44 PM,45 %,9,0,9
11/29 02:47 PM,50 %,10,0,10
11/29 02:57 PM,55 %,11,0,11
11/29 02:58 PM,55 %,11,0,11
11/29 04:15 PM,50 %,10,0,10
11/29 04:16 PM,45 %,9,0,9
11/29 04:18 PM,55 %,11,0,11
11/29 04:58 PM,50 %,10,0,10
11/29 05:05 PM,45 %,9,0,9
11/29 05:40 PM,40 %,8,0,8
11/29 05:56 PM,35 %,7,0,7
11/29 07:57 PM,30 %,6,0,6
11/30 12:34 AM,25 %,5,0,5
11/30 06:55 AM,30 %,6,0,6
11/30 07:10 AM,35 %,7,0,7
11/30 07:16 AM,40 %,8,0,8
11/30 07:19 AM,45 %,9,0,9
11/30 07:19 AM,50 %,10,0,10
11/30 08:13 AM,50 %,10,0,10
11/30 08:23 AM,45 %,9,0,9
11/30 08:32 AM,53 %,10,0,10
11/30 08:50 AM,58 %,11,0,11
11/30 09:01 AM,63 %,12,0,12
11/30 09:15 AM,68 %,13,0,13
11/30 09:24 AM,63 %,12,0,12
11/30 09:28 AM,58 %,11,0,11
11/30 09:28 AM,63 %,12,0,12
11/30 09:58 AM,55 %,11,0,11
11/30 10:03 AM,60 %,12,0,12
11/30 10:09 AM,65 %,13,0,13
11/30 10:16 AM,55 %,11,0,11
11/30 10:56 AM,60 %,12,0,12
11/30 11:04 AM,55 %,11,0,11
11/30 11:22 AM,60 %,12,0,12
11/30 11:43 AM,60 %,12,0,12
11/30 11:53 AM,55 %,11,0,11
11/30 11:55 AM,50 %,10,0,10
11/30 11:58 AM,50 %,10,0,10
11/30 12:59 PM,55 %,11,0,11
11/30 01:16 PM,50 %,10,0,10
11/30 01:18 PM,55 %,11,0,11
11/30 02:33 PM,50 %,10,0,10
11/30 02:53 PM,45 %,9,0,9
11/30 03:06 PM,40 %,8,0,8
11/30 03:49 PM,35 %,7,0,7
11/30 04:10 PM,30 %,6,0,6
11/30 04:53 PM,25 %,5,0,5
11/30 05:49 PM,20 %,4,0,4
11/30 05:52 PM,15 %,3,0,3
11/30 06:02 PM,10 %,2,0,2
11/30 06:02 PM,5 %,1,0,1
11/30 06:15 PM,5 %,1,0,1
11/30 07:15 PM,0 %,0,0,0
11/30 08:05 PM,5 %,1,0,1
11/30 10:04 PM,0 %,0,0,0
11/30 11:10 PM,5 %,1,0,1
12/01 01:11 AM,0 %,0,0,0
12/01 07:11 AM,5 %,1,0,1
12/01 07:18 AM,10 %,2,0,2
12/01 07:40 AM,15 %,3,0,3
12/01 07:47 AM,20 %,4,0,4
12/01 08:18 AM,25 %,5,0,5
12/01 08:44 AM,30 %,6,0,6
12/01 09:18 AM,35 %,7,0,7
12/01 09:27 AM,40 %,8,0,8
12/01 09:37 AM,35 %,7,0,7
12/01 10:49 AM,40 %,8,0,8
12/01 10:55 AM,45 %,9,0,9
12/01 11:06 AM,40 %,8,0,8
12/01 11:11 AM,45 %,9,0,9
12/01 11:30 AM,50 %,10,0,10
12/01 11:33 AM,55 %,11,0,11
12/01 12:02 PM,60 %,12,0,12
12/01 12:26 PM,60 %,12,0,12
12/01 12:44 PM,65 %,13,0,13
12/01 12:51 PM,60 %,12,0,12
12/01 01:03 PM,65 %,13,0,13
12/01 01:10 PM,70 %,14,0,14
12/01 01:14 PM,75 %,15,0,15
12/01 01:15 PM,80 %,16,0,16
12/01 01:26 PM,75 %,15,0,15
12/01 01:27 PM,80 %,16,0,16
12/01 01:50 PM,79 %,15,0,15
12/01 02:21 PM,74 %,14,0,14
12/01 02:44 PM,68 %,13,0,13
12/01 02:46 PM,63 %,12,0,12
12/01 02:54 PM,58 %,11,0,11
12/01 02:56 PM,63 %,12,0,12
12/01 03:04 PM,58 %,11,0,11
12/01 03:12 PM,53 %,10,0,10
12/01 03:47 PM,47 %,9,0,9
12/01 04:00 PM,53 %,10,0,10
12/01 04:38 PM,53 %,10,0,10
12/01 05:35 PM,58 %,11,0,11
12/01 06:16 PM,47 %,9,0,9
12/01 06:43 PM,42 %,8,0,8
12/01 07:03 PM,37 %,7,0,7
12/01 07:22 PM,32 %,6,0,6
12/01 07:32 PM,26 %,5,0,5
12/01 09:03 PM,21 %,4,0,4
12/01 09:11 PM,16 %,3,0,3
12/01 09:14 PM,21 %,4,0,4
12/01 09:20 PM,16 %,3,0,3
12/02 07:13 AM,21 %,4,0,4
12/02 07:18 AM,26 %,5,0,5
12/02 07:31 AM,32 %,6,0,6
12/02 08:19 AM,37 %,7,0,7
12/02 08:23 AM,42 %,8,0,8
12/02 08:25 AM,47 %,9,0,9
12/02 08:30 AM,53 %,10,0,10
12/02 08:39 AM,58 %,11,0,11
12/02 08:40 AM,63 %,12,0,12
12/02 09:16 AM,68 %,13,0,13
12/02 09:26 AM,58 %,11,0,11
12/02 09:30 AM,53 %,10,0,10
12/02 09:31 AM,47 %,9,0,9
12/02 09:58 AM,53 %,10,0,10
12/02 10:10 AM,58 %,11,0,11
